% Model:              ns_case1.mph
% Version:            COMSOL 6.0.0.354
% Date:               Apr 6 2023, 11:20
% Dimension:          2
% Nodes:              10201
% Expressions:        3
% Description:        速度场x 分量, 速度场y 分量, 压力
% Length unit:        null
% x                       y                        u @ Re=0.01              v @ Re=0.01              p @ Re=0.01
2.697095817392957         4.892917375376631        2.8120216124855504       0.06616381611291586      -1.5751611500486715
2.697095817392957         4.915763364564883        3.213306646806656        0.04780248898532699      -1.5674096790131415
2.697095817392957         4.9378711516308          3.7756087996273133       0.028466482119837936     -1.5600101689705486
2.697095817392957         4.95926458944277         4.498520778201737        0.011119543045074731     -1.5531178395587413
2.697095817392957         4.979966760132673        5.342468713323015        -4.4413934004006145E-5   -1.5473105122909663
2.697095817392957         5                        6.212891472792034        1.1698847750030797E-4    -1.5439853170512874
2.697095817392958         0.2898520005170505       -1.55538790645159        -0.1398743380571859      -0.21058188722302543
2.697095817392958         1.2940654867933288       -1.354822087476601       -0.2137490999868332      -2.0409328367127078
2.697095817392958         1.3573089261232907       -1.2959193372058704      -0.21057633088798045     -2.1277608933269927
2.697095817392958         1.4226641300092513       -1.234631307223119       -0.20696536555464173     -2.213408421480227
2.697095817392958         1.7066486640414782       -0.9669698472395134      -0.18824190121100617     -2.5366857210551044
2.697095817392958         1.7836686869877756       -0.8945494795677241      -0.18244515830887245     -2.6106316263647544
2.697095817392958         1.8632604890195126       -0.819844387360952       -0.176174079420424       -2.680912086799233
2.697095817392958         1.9455099445289763       -0.7427457139680934      -0.16939404217489162     -2.74699860512682
2.697095817392958         2.0305057953441863       -0.6631254536404402      -0.16206467992945695     -2.8083108963756
2.697095817392958         2.118339746475573        -0.5808118810599363      -0.15414225841028817     -2.8642146307557215
2.697095817392958         2.209106565059737        -0.49561695971845926     -0.1455820038978901      -2.9140120694407843
2.697095817392958         2.302904182607043        -0.4073322463162009      -0.1363357911925874      -2.9569410653506605
2.697095817392958         2.3998338006633664       -0.31571403431419154     -0.12635494232829675     -2.992177030162321
2.697095817392958         2.5                      -0.22047253598560804     -0.1155464828521851      -3.018789917391268
2.697095817392958         2.600166199336634        -0.12442040373752826     -0.10424883512608861     -3.035392597734964
2.697095817392958         2.697095817392958        -0.03058823440783595     -0.09285489735993009     -3.0419470232177637
2.697095817392958         2.7908934349402625       0.06093897323850112      -0.08135863674182495     -3.0394464890994533
2.697095817392958         2.8816602535244265       0.15015538424799452      -0.06982596245789054     -3.0288389032700778
2.697095817392958         2.9694942046558133       0.23717632815409678      -0.05835679135281132     -3.0110381983719106
2.697095817392958         3.0544900554710237       0.322174747975654        -0.04702275990846642     -2.986899637760877
2.697095817392958         3.136739510980488        0.40531925881050995      -0.035872885075479095    -2.957214675016226
2.697095817392958         3.2163313130122253       0.4867627758786227       -0.024948083859103565    -2.9227164265209455
2.697095817392958         3.3678826794288277       0.645066631452643        -0.003918830466289155    -2.8419410177625384
2.697095817392958         3.4400057579088483       0.7221393101347608       0.006119056691522253     -2.7968697354708403
2.697095817392958         3.509798387522557        0.7979380696311602       0.01579885669220527      -2.7494036078512845
2.697095817392958         3.577335869990748        0.8725274089813145       0.025093890156543296     -2.7000354207711212
2.697095817392958         3.6426910738767093       0.9459591419743894       0.03398038966599297      -2.6492187150976974
2.697095817392958         3.705934513206671        1.0182776106081144       0.0424375398186868       -2.597369753913319
2.6970958173929582        0                        0                        0                        -0.1008175190534137
2.6970958173929582        0.04073541055723141      -0.3284744515947157      -0.004060571522246634    -0.10251515159243908
2.6970958173929582        0.10708262462337018      -0.7321014763440694      -0.027760028975920132    -0.10977273659003253
2.6970958173929582        0.1306914652745674       -0.8504296957070375      -0.04046648882049577     -0.11472529936700865
2.6970958173929582        0.15508862979656696      -0.9656680822112431      -0.055063779100007225    -0.12174716867631266
2.6970958173929582        0.18030044114755317      -1.0806117271285247      -0.0710667618626901      -0.1314174445459567
2.6970958173929582        0.2063541012368064       -1.1971103377132217      -0.08797597089440025     -0.1443862976180874
2.6970958173929582        0.23327772027379184      -1.3157431422397452      -0.10533479462841913     -0.16137573420978124
2.6970958173929582        0.26110034709725927      -1.4357843963140076      -0.12274931483801094     -0.18316906908096645
2.6970958173929582        0.3502675076520243       -1.78181902139553        -0.1719385290696162      -0.2853587022126943
2.6970958173929582        0.3819965457810215       -1.8816003912041779      -0.18619050889738828     -0.33395029806364573
2.6970958173929582        0.414785049663725        -1.9672975945383064      -0.1987896863112591      -0.3904266626081983
2.6970958173929582        0.4486683959692517       -2.0352345862844254      -0.2094387092368615      -0.4546675226550159
2.6970958173929582        0.5198670682887095       -2.109201987727104       -0.2245193847692164      -0.6043662897796163
2.6970958173929582        0.5572592130523211       -2.117343469954006       -0.2292244237903928      -0.6881626031660668
2.6970958173929582        0.5958999206205684       -2.1074067173079194      -0.2322057087157212      -0.7764061154405563
2.6970958173929582        0.6358308818107848       -2.080283183949386       -0.23354393131382484     -0.8677893282681993
2.6970958173929582        0.6770951795402824       -2.0374361394153824      -0.23342474983279662     -0.9609168303562295
2.6970958173929582        0.7197373353100216       -1.9822811408110903      -0.23227039616290368     -1.054483669709184
2.6970958173929582        0.7638033572404239       -1.9204460020325405      -0.23064392931286454     -1.1475497867605042
2.6970958173929582        0.8093407897111504       -1.856487697702035       -0.22893987896200396     -1.2396459984100907
2.6970958173929582        0.8563987646584037       -1.7937100352301638      -0.22736901853934263     -1.3306661751862916
2.6970958173929582        0.9050280545850997       -1.7338298451904417      -0.22598895051468534     -1.4207501656859958
2.6970958173929582        0.9552811273411066       -1.6771826351377754      -0.2247470921678102      -1.510154523834798
2.6970958173929582        1.007212202732651        -1.623181676772264       -0.22353063477708002     -1.5991436173222
2.6970958173929582        1.0608773110219738       -1.5707483004090619      -0.2222078644466975      -1.687917259691077
2.6970958173929582        1.1163343533803436       -1.5186592445041176      -0.22065312983629906     -1.7765675664227463
2.6970958173929582        1.1736431643596767       -1.4658138012406263      -0.21876563565372917     -1.8650655772433815
2.6970958173929582        1.2328655764501242       -1.4113747669362602      -0.2164759320336961      -1.9532665164509646
2.6970958173929582        4.551331604030748        2.1164422491202113       0.120170296786171        -1.779548080125161
2.6970958173929587        0.06212884836920127      -0.4736919032378095      -0.009427802631738433    -0.10408434958523634
2.6970958173929587        1.4902016124774429       -1.1710241201373772      -0.2029259211776538      -2.297511720974963
2.6970958173929587        1.5599942420911521       -1.1051852548164092      -0.1984639399439329      -2.379692189403445
2.6970958173929587        1.6321173205711719       -1.0371664658031718      -0.19357451500795883     -2.459555922828454
2.6970958173929596        0.020033239867326573     -0.17065281132731264     -0.0010756506644411246   -0.10134623564153869
2.6970958173929596        0.08423663543511652      -0.6075023972599997      -0.01733715251192766     -0.10637594133011678
2.7908934349402625        0.08423663543511652      -0.558953273122437       -0.028536231588480655    -0.06430134765776471
2.7908934349402625        0.23327772027379184      -1.2449554391069408      -0.15037824500473598     -0.11883076324648663
2.7908934349402625        0.28985200051705046      -1.4904497016197193      -0.1978556316860386      -0.16745429741599335
2.7908934349402625        0.35026750765202447      -1.726851454292332       -0.24325776126266163     -0.24180558600693194
2.7908934349402625        0.3819965457810215       -1.8331406409382551      -0.26399995580372815     -0.29039702802272094
2.7908934349402625        0.44866839596925157      -2.0021405136946426      -0.2988820193637733      -0.41191895822681374
2.7908934349402625        0.5198670682887097       -2.091073432717466       -0.32236459258768807     -0.563587034514283
2.7908934349402625        0.5572592130523211       -2.1050196800238137      -0.32995063835962707     -0.6489266448358051
2.7908934349402625        0.5958999206205682       -2.100556535576505       -0.3349479706694746      -0.7390884975775995
2.7908934349402625        0.6358308818107848       -2.078263466708811       -0.33743541394857435     -0.8326514592903705
2.7908934349402625        0.7197373353100216       -1.9864343375314597      -0.3358929930811423      -1.0241063193202842
2.7908934349402625        0.7638033572404239       -1.9252716095794276      -0.3332006467982476      -1.1194375514436106
2.7908934349402625        0.8563987646584037       -1.7976098153137414      -0.32750830971715067     -1.3063501423802348
2.7908934349402625        0.9552811273411066       -1.6798450272290446      -0.3232464201499824      -1.488580221530418
2.7908934349402625        1.0072122027326509       -1.6256117677925364      -0.3216271511406915      -1.5786127062787267
2.7908934349402625        1.1736431643596765       -1.469080022297029       -0.31674597330184173     -1.846854795150289
2.7908934349402625        1.2940654867933281       -1.3592010794723328      -0.3119506499809269      -2.023906241423607
2.7908934349402625        1.4226641300092513       -1.2400094732408389      -0.30530790710017697     -2.197425025629994
2.7908934349402625        1.4902016124774429       -1.176820836404252       -0.30129884580872246     -2.2820040123706895
2.7908934349402625        1.7066486640414789       -0.9738503491871503      -0.2866499209854748      -2.5224258220768485
2.7908934349402625        1.7836686869877756       -0.9017801869933433      -0.2808624531029935      -2.5967337247205586
2.7908934349402625        1.9455099445289763       -0.7506689909844354      -0.267777373589657       -2.7337273821024435
2.7908934349402625        2.0305057953441867       -0.6714247659556964      -0.2604164278124072      -2.79530526032265
2.7908934349402625        2.302904182607043        -0.416885448791576       -0.2343580870593034      -2.9444959981119294
2.7908934349402625        2.5                      -0.23098366973028397     -0.21296388386829346     -3.0064624314067316
2.7908934349402625        4.793645898763195        2.2780464895694608       0.09089528967104848      -1.6255272201558866
2.790893434940263         0                        0                        0                        -0.05696092869157187
2.790893434940263         0.2063541012368063       -1.1251361902001202      -0.1268540749914285      -0.1020959415238103
2.790893434940263         2.600166199336634        -0.13546505105381743     -0.20116171215210107     -3.023031622935389
2.790893434940263         2.697095817392958        -0.04220599665914466     -0.18911888583776035     -3.0295110304543855
2.790893434940263         2.7908934349402625       0.04877554113630449      -0.17682073025383319     -3.0269022259837173
2.790893434940263         2.8816602535244273       0.1375304518189533       -0.16435644337606153     -3.0161608751345397
2.790893434940263         2.9694942046558133       0.2241735174542968       -0.15182522088949738     -2.9982002808485246
2.790893434940263         3.0544900554710237       0.3088545255783666       -0.1393083839440611      -2.9738803405655427
2.790893434940263         3.136739510980488        0.39173265510359573      -0.1268686493469982      -2.9440031013928754
2.790893434940263         3.2163313130122253       0.4729583761884937       -0.11455695004480625     -2.909313543448068
2.790893434940263         3.293351335958521        0.5526666802314383       -0.1024176138147412      -2.870502339302241
2.790893434940263         3.3678826794288277       0.6309743936626939       -0.09049077669055271     -2.8282088856496688
2.790893434940263         3.4400057579088483       0.7079799626861257       -0.07881343584436071     -2.783024389937006
2.790893434940263         3.509798387522557        0.783764464750008        -0.06741970834333363     -2.7354947261901827
2.790893434940263         3.5773358699907494       0.8583932816320917       -0.05634087408425365     -2.686123014585413
2.790893434940263         3.6426910738767093       0.9319190616673071       -0.04560549797211013     -2.6353718629587117
2.790893434940263         3.705934513206671        1.0043867237345703       -0.03523955411571858     -2.5836651401525916
2.790893434940263         3.767134423549876        1.075840065655273        -0.02526630637227615     -2.5313891994920255
2.790893434940263         3.826356835640322        1.146328305973245        -0.015705824350645776    -2.478893648316269
2.790893434940263         3.883665646619656        1.2159104503113445       -0.0065741990145545565   -2.42649193918223
2.790893434940263         3.9391226889780255       1.2846555064150489       0.0021173623682413855    -2.374462169220992
2.790893434940263         3.992787797267349        1.3526371730018922       0.010363325106580654     -2.3230484804819254
2.790893434940263         4.044718872658893        1.4199225774119058       0.018164282098653922     -2.2724633507677194
2.790893434940263         4.094971945414899        1.4865555645764614       0.025526948618218186     -2.2228908966794534
2.790893434940263         4.143601235341595        1.5525356396402494       0.03246367121204516      -2.174491129411642
2.790893434940263         4.190659210288849        1.6177940836862108       0.03899146237603648      -2.127404950588135
2.790893434940263         4.236196642759577        1.6821694970041856       0.04513052818342061      -2.081759548839766
2.790893434940263         4.280262664689978        1.7453865879079586       0.05090218544887719      -2.037673726326779
2.790893434940263         4.322904820459717        1.8070442337444554       0.05632610854272141      -1.9952625261553012
2.790893434940263         4.364169118189215        1.8666202130637617       0.061417149636289824     -1.9546404066484362
2.790893434940263         4.404100079379431        1.9234956489858974       0.06618314551631319      -1.9159221781090574
2.790893434940263         4.480132931711291        2.0264353602600567       0.07473170134775607      -1.8446490401171174
2.790893434940263         4.585214950336274        2.1453043096498257       0.08495452794088104      -1.7545835223582003
2.790893434940263         4.618003454218979        2.1738757770603065       0.08763284555316496      -1.729298980211712
2.790893434940263         4.680436298297546        2.21405726619072         0.09175821172638256      -1.6858661948753495
2.790893434940263         4.710147999482951        2.2272475147413826       0.09303100123747583      -1.6676285425302688
2.790893434940263         4.73889965290274         2.238785286885661        0.09356852830166708      -1.6516095565166102
2.790893434940263         4.766722279726209        2.252713801043322        0.09306494000806255      -1.6376423680920889
2.790893434940263         4.819699558852448        2.329518739736248        0.08638806779781445      -1.6149879208687787
2.790893434940263         4.844911370203434        2.4279646872354466       0.07895964204123233      -1.6056699934120586
2.790893434940263         4.869308534725433        2.600643142172537        0.06815134150700414      -1.5972017867239887
2.790893434940263         4.89291737537663         2.8784504536004545       0.05397145221305789      -1.5892368412085318
2.790893434940263         4.915763364564885        3.2902311964226985       0.037228141000750836     -1.5815310524089186
2.790893434940263         4.937871151630798        3.8532713371427034       0.019804551498779896     -1.5740027375033798
2.790893434940263         4.95926458944277         4.5604215147828775       0.004814037022350043     -1.5668277796109795
2.790893434940263         4.979966760132674        5.365160316272703        -0.0034585512163069145   -1.5606680986884645
2.790893434940263         5                        6.167211594272424        1.1159890173286947E-4    -1.557138433126794
2.790893434940264         0.02003323986732657      -0.1581473749488858      -0.002061954760240703    -0.057888876949820506
2.790893434940264         0.04073541055723142      -0.3032990186993748      -0.007362256481497978    -0.05971431037583654
2.790893434940264         0.06212884836920127      -0.43625838332071504     -0.016241351526219406    -0.06172748351049874
2.790893434940264         0.10708262462337018      -0.6742647825255167      -0.043938317338109247    -0.06784497174669459
2.790893434940264         0.13069146527456738      -0.7855987046160763      -0.062001264917571394    -0.0728325191304415
2.790893434940264         0.15508862979656696      -0.8962892945128235      -0.08219652418506376     -0.07979614689405998
2.790893434940264         0.18030044114755314      -1.0089731521986955      -0.1039812896828322      -0.08932968848373295
2.790893434940264         0.26110034709725927      -1.3673971609755933      -0.17416903116347357     -0.1403360982394049
2.790893434940264         0.3195637017024531       -1.611373266622384       -0.22103776974880407     -0.20102321217483737
2.790893434940264         0.414785049663725        -1.9262272189507987      -0.2827166780416538      -0.3471195385968595
2.790893434940264         0.48368314263068346      -2.057560032993476       -0.31210213092496103     -0.48431763878322764
2.790893434940264         0.6770951795402824       -2.0393512156236295      -0.33759307320442355     -0.928148404638701
2.790893434940264         0.8093407897111504       -1.8610635006184968      -0.33025595489518283     -1.2135655867831041
2.790893434940264         0.9050280545850997       -1.7370154564733438      -0.32516788562798493     -1.3979276872222277
2.790893434940264         1.0608773110219738       -1.5732394065142268      -0.320128198646424       -1.6682686857821345
2.790893434940264         1.116334353380344        -1.5214557560879736      -0.31855785058454344     -1.7576813895959271
2.790893434940264         1.2328655764501242       -1.4151920842981784      -0.31456841548926917     -1.935669804399979
2.790893434940264         1.3573089261232907       -1.3008246327938289      -0.30886349476016395     -2.111271203801117
2.790893434940264         1.5599942420911521       -1.1113599890528971      -0.2968519041932248      -2.364629117518002
2.790893434940264         1.6321173205711719       -1.0436969856258018      -0.2919717382576042      -2.444908455006695
2.790893434940264         1.8632604890195126       -0.8274175330141388      -0.2745785263643689      -2.667344088408603
2.790893434940264         2.118339746475573        -0.5895087996377986      -0.2524343098056382      -2.8514379421948384
2.790893434940264         2.2091065650597375       -0.5047315693871048      -0.24376961925277507     -2.9014244568352536
2.790893434940264         2.3998338006633664       -0.3257312067294628      -0.22413107721107248     -2.9798218582454936
2.7908934349402643        4.442740786947679        1.97698544288578         0.07062380343003864      -1.8792219035225948
2.7908934349402643        4.516316857369316        2.0712717011583055       0.07849583581120162      -1.8123018568108775
2.7908934349402643        4.551331604030748        2.1110185312387046       0.0819060164829488       -1.7822609134667362
2.7908934349402648        4.649732492347977        2.196673320522547        0.08991975943764623      -1.706404622712142
2.8816602535244256        3.2163313130122253       0.45795034584517763      -0.2015618782141043      -2.8875736793095363
2.8816602535244256        3.6426910738767093       0.9156673751582144       -0.12258330938884747     -2.6116519038973056
2.8816602535244256        3.7671344235498747       1.059584949990752        -0.09834349156841671     -2.5073674363687526
2.8816602535244256        3.883665646619656        1.1998670429336658       -0.07556151827525477     -2.4024559725319157
2.8816602535244256        3.992787797267349        1.3369940573826884       -0.05440638694969684     -2.2993158503212543
2.8816602535244256        4.044718872658893        1.4045318318714397       -0.04446713692257346     -2.2490055543199343
2.8816602535244256        4.143601235341595        1.5377020592203638       -0.025859854477486056    -2.1518299050544236
2.8816602535244256        4.322904820459718        1.7932719063544516       0.006712155397356602     -1.9751416911096222
2.8816602535244256        4.404100079379431        1.9102257834796441       0.021026033533104487     -1.8974888856443957
2.8816602535244256        4.480132931711291        2.013803630622681        0.034167400835427894     -1.8281074751747337
2.8816602535244256        4.585214950336276        2.1341297751368424       0.05157715500754095      -1.7410780252524682
2.8816602535244256        4.618003454218979        2.163365182449201        0.056708928237208744     -1.7168161794797
2.8816602535244256        4.680436298297547        2.2055959819062063       0.06571937906399843      -1.6754017077483074
2.8816602535244256        4.738899652902741        2.2347726528999887       0.07216368795285448      -1.6430555122851953
2.8816602535244256        4.766722279726209        2.2532341798408413       0.07371673830837286      -1.6299600481771783
2.8816602535244256        4.793645898763193        2.285799503649909        0.0734097119908867       -1.6186121550360162
2.8816602535244256        4.819699558852446        2.347200595813855        0.0705866068904972       -1.6086927661285177
2.8816602535244256        4.844911370203434        2.458393617562245        0.06462340081754303      -1.5998404282957333
2.8816602535244256        4.869308534725433        2.6455471870277          0.05513890242947886      -1.5916671593943053
2.8816602535244256        4.89291737537663         2.9371355343443915       0.042278259463225006     -1.5838296572400266
2.8816602535244256        4.915763364564885        3.3579755371242155       0.027012010165147225     -1.5760832681872061
2.8816602535244256        4.9378711516308          3.919867937080012        0.011394139719512782     -1.568347042663484
2.8816602535244256        4.95926458944277         4.609231682791267        -0.0013208109969675232   -1.560821108597305
2.8816602535244256        4.9799667601326725       5.373111033461414        -0.006776310833076614    -1.554259658980083
2.8816602535244265        0.06212884836920126      -0.38413930178733674     -0.022336058680518585    -0.023026680383688724
2.8816602535244265        0.13069146527456738      -0.7033933748639432      -0.08087724768055217     -0.03420331173765516
2.8816602535244265        0.2063541012368064       -1.0355872935305122      -0.16109802039431437     -0.062312012578813365
2.8816602535244265        0.3502675076520244       -1.65409736973456        -0.3089517698081601      -0.197539868576757
2.8816602535244265        0.5958999206205683       -2.0897943676593025      -0.43600607477846687     -0.6950147344820367
2.8816602535244265        0.6770951795402824       -2.0411932362636542      -0.4409972017792751      -0.8879045420166493
2.8816602535244265        0.9552811273411066       -1.6836379565823822      -0.41992289110353365     -1.4599562245271462
2.8816602535244265        1.9455099445289763       -0.758374714104197       -0.3634083602108857      -2.712867191717074
2.8816602535244265        2.0305057953441867       -0.6795062978040635      -0.35599837198403955     -2.7747244528927086
2.8816602535244265        2.2091065650597375       -0.5136882878659277      -0.33917020857864655     -2.881287903438161
2.8816602535244265        5                        6.1062511027993205       1.0594955814062538E-4    -1.550507429302139
2.881660253524427         0.04073541055723144      -0.26658279804179463     -0.010343385330811312    -0.020670553855631296
2.881660253524427         0.38199654578102155      -1.7678117526377093      -0.3364865089461827      -0.2451581963130694
2.881660253524427         2.600166199336634        -0.14669657248440002     -0.29518724556951587     -3.003084844375455
2.881660253524427         2.697095817392958        -0.0541287748876155      -0.2824943044810424      -3.0094454419990657
2.881660253524427         2.7908934349402625       0.036181589593600655     -0.269444786752658       -3.0066668916371624
2.881660253524427         2.8816602535244273       0.124331015838803        -0.256108073900597       -2.9957069346365834
2.881660253524427         2.9694942046558133       0.2104381586299043       -0.24257328280672838     -2.9774800554777126
2.881660253524427         3.0544900554710237       0.2946441702985116       -0.22892448171580362     -2.952850856291598
2.881660253524427         3.136739510980488        0.3770994845414502       -0.21523368384138516     -2.9226299999410124
2.881660253524427         3.293351335958521        0.537330401745784        -0.18796217364579226     -2.8483850483716284
2.881660253524427         3.3678826794288277       0.6153567818083415       -0.17448220648985577     -2.805716510202713
2.881660253524427         3.4400057579088483       0.6921289309435018       -0.16116554962949772     -2.7601722094772208
2.881660253524427         3.509798387522557        0.7677290750502892       -0.14805242615638484     -2.7123104653735832
2.881660253524427         3.577335869990748        0.8422238481724377       -0.13518011468780053     -2.6626460062505806
2.881660253524427         3.705934513206671        0.9881061198515257       -0.11029440351081361     -2.5597610930786803
2.881660253524427         3.8263568356403233       1.130152942004407        -0.08675793800185023     -2.4548264512696503
2.881660253524427         3.9391226889780255       1.2687918182351006       -0.0647732830358756      -2.350537109798892
2.881660253524427         4.094971945414899        1.4714384122983923       -0.03495445306929242     -2.1997904299028868
2.881660253524427         4.190659210288849        1.6032432465306472       -0.017168047415011888    -2.105263665779624
2.881660253524427         4.236196642759575        1.6678917619888478       -0.00885822986489172     -2.060216999979701
2.881660253524427         4.280262664689978        1.7313676710056167       -9.062734348918798E-4    -2.0168059554559594
2.881660253524427         4.364169118189215        1.8530925444891884       0.014017941264735828     -1.9353333704264222
2.881660253524427         4.44274078694768         1.9640069193772078       0.027743308656857476     -1.8617137882943282
2.881660253524427         4.551331604030749        2.0992837723869835       0.04609709824421118      -1.7677316968218675
2.881660253524427         4.649732492347977        2.187012062792196        0.06145116350311507      -1.694936965342851
2.8816602535244273        0                        0                        0                        -0.01698753745832919
2.8816602535244273        0.02003323986732656      -0.13894331182792927     -0.0029610294773395377   -0.018275764951573674
2.8816602535244273        0.08423663543511652      -0.49396859811040367     -0.038464949295490776    -0.025771247651820487
2.8816602535244273        0.10708262462337019      -0.5992379654063025      -0.058181058276026376    -0.029334032575330918
2.8816602535244273        0.15508862979656693      -0.8095512093721335      -0.10594861981334995     -0.04091711555269975
2.8816602535244273        0.2332777202737918       -1.1562995812109245      -0.19031272397821317     -0.07838048457837106
2.8816602535244273        0.26110034709725927      -1.2808371271725518      -0.22012772420344975     -0.0990765613250817
2.8816602535244273        0.28985200051705046      -1.4071701660766813      -0.2501598980691169      -0.12525935334136637
2.8816602535244273        0.3195637017024531       -1.5326536358873675      -0.27995422434578743     -0.1578043218699458
2.8816602535244273        0.414785049663725        -1.8697184423985889      -0.361810734886961       -0.3011002670569771
2.8816602535244273        0.4486683959692517       -1.9555824563345614      -0.3841561642289384      -0.3654308721018184
2.8816602535244273        0.4836831426306836       -2.021489244511109       -0.40285317228357076     -0.43776602195909964
2.8816602535244273        0.5198670682887095       -2.0648825277919194      -0.4175724824673481      -0.5174098654882886
2.8816602535244273        0.5572592130523211       -2.086827317002095       -0.4285369942290956      -0.6035576731307742
2.8816602535244273        0.6358308818107848       -2.074266422464465       -0.4401261166888213      -0.7903049947189109
2.8816602535244273        0.7197373353100216       -1.9922421040966363      -0.43903214458175555     -0.9862040289266314
2.8816602535244273        0.7638033572404241       -1.932572909862489       -0.4352376552587677      -1.0838918911666084
2.8816602535244273        0.8093407897111502       -1.868252922431688       -0.43080930227456987     -1.180192004951151
2.8816602535244273        0.8563987646584037       -1.803799082679708       -0.42653640031917256     -1.2748644483790006
2.8816602535244273        0.9050280545850997       -1.7419344874730058      -0.42286412565287823     -1.3680194643376749
2.8816602535244273        1.0072122027326509       -1.6286437615390554      -0.41761613824773214     -1.551021394268623
2.8816602535244273        1.0608773110219738       -1.5759292102224494      -0.4157244656489013      -1.6415094527348943
2.8816602535244273        1.1163343533803438       -1.5241828056112883      -0.41398799330539526     -1.7316073866132833
2.8816602535244273        1.1736431643596767       -1.4721285184860688      -0.41216125713679125     -1.8213676992287122
2.8816602535244273        1.2328655764501242       -1.4187359794141445      -0.41004742218954304     -1.9107091020206155
2.8816602535244273        1.2940654867933288       -1.363308053067069       -0.40751487040744006     -1.999436659789869
2.8816602535244273        1.3573089261232907       -1.3054826406958604      -0.4045005329804575      -2.0872728170648323
2.8816602535244273        1.4226641300092513       -1.2451688199865665      -0.40098783092711965     -2.17388428416955
2.8816602535244273        1.4902016124774429       -1.182415314996917       -0.39699476597354383     -2.258907442320409
2.8816602535244273        1.5599942420911521       -1.1173362964017022      -0.3925446844050544      -2.341960330145791
2.8816602535244273        1.6321173205711725       -1.0500198287265665      -0.387658280960237       -2.422646342750848
2.8816602535244273        1.7066486640414789       -0.9805092774937987      -0.38232596067473595     -2.500548772793862
2.8816602535244273        1.7836686869877756       -0.9087805785979598      -0.3765300756717754      -2.575218296929057
2.8816602535244273        1.8632604890195126       -0.8347658471423134      -0.37023876487320667     -2.646170152041632
2.8816602535244273        2.118339746475573        -0.5980102139964169      -0.3479482690943995      -2.8311012144933496
2.8816602535244273        2.302904182607043        -0.4263324094197372      -0.3295777460573652      -2.924508024821693
2.8816602535244273        2.3998338006633664       -0.3357126688543759      -0.3190790356810987      -2.9599210433996777
2.8816602535244273        2.5                      -0.24155923576918997     -0.3075191950935117      -2.9865755914133483
2.8816602535244273        4.71014799948295         2.220579116218479        0.06936340855609452      -1.6581438648442168
2.881660253524428         0.18030044114755314      -0.9199396945111257      -0.13284500824310247     -0.05006776218221576
2.881660253524428         4.516316857369316        2.0590531822698255       0.04028926524734056      -1.7967570504432893
2.969494204655812         0.06212884836920126      -0.32078149843183634     -0.027260567809860633    0.007885174636135498
2.969494204655812         0.18030044114755314      -0.817183226642433       -0.15623435218587658     -0.01794850497436373
2.969494204655812         0.23327772027379184      -1.052644355249701       -0.22334847983690145     -0.044408022615466586
2.969494204655812         0.6358308818107848       -2.0670648420528726      -0.5407782646419158      -0.7426917481206651
2.9694942046558124        0.10708262462337019      -0.5112876814793574      -0.06959726985015492     0.0015725866377339496
2.9694942046558124        0.7638033572404239       -1.942325339557809       -0.53695518305338        -1.0421658662010373
2.9694942046558124        1.2328655764501242       -1.4220673444361327      -0.5028781724276575      -1.8792982216738012
2.9694942046558124        1.4902016124774429       -1.187822635699408       -0.4900395971246214      -2.229052117491699
2.9694942046558133        0                        0                        0                        0.014905283708332152
2.9694942046558133        0.04073541055723144      -0.22088201111523093     -0.012768653110175276    0.010480326348055225
2.9694942046558133        0.08423663543511652      -0.41656790210654737     -0.046445026965931016    0.005061415734473089
2.9694942046558133        0.13069146527456738      -0.6080500894251546      -0.09601383742237314     -0.0030677636799390728
2.9694942046558133        0.15508862979656698      -0.7094617868653662      -0.1250663450058381      -0.009384762760908903
2.9694942046558133        0.20635410123680628      -0.9317483357911941      -0.18910683721086216     -0.029388407292206938
2.9694942046558133        0.26110034709725927      -1.178540005038315       -0.25863990941978515     -0.06379163051581552
2.9694942046558133        0.3195637017024531       -1.4370733022553466      -0.3307833279125548      -0.11911910505587517
2.9694942046558133        0.38199654578102155      -1.6857110096931478      -0.401082924335707       -0.20240027712795167
2.9694942046558133        0.4486683959692517       -1.894400608047093       -0.462786589268476       -0.31898486908671125
2.9694942046558133        0.5198670682887095       -2.0290612011607485      -0.5081356534799799      -0.4689598472142798
2.9694942046558133        0.5572592130523211       -2.0617587551692034      -0.5234012292669288      -0.5546687581110494
2.9694942046558133        0.5958999206205683       -2.073896802108287       -0.5342389208138661      -0.6464145521321
2.9694942046558133        0.6770951795402824       -2.0417572920936866      -0.5431416509147656      -0.8418483109553871
2.9694942046558133        0.7197373353100216       -1.9989872293959317      -0.5415625230204951      -0.942207809860816
2.9694942046558133        0.8563987646584037       -1.812839386957126       -0.5248094668255305      -1.2373008632987008
2.9694942046558133        0.9050280545850997       -1.7491957410594068      -0.5193776416434203      -1.3320878166981538
2.9694942046558133        0.9552811273411066       -1.6891161105146764      -0.5149790105898284      -1.425320755412502
2.9694942046558133        1.007212202732651        -1.6327177569308031      -0.5116107381281094      -1.5173830488432123
2.9694942046558133        1.116334353380344        -1.5270494360281759      -0.5069485501324874      -1.6993124623844322
2.9694942046558133        1.1736431643596767       -1.4750813798193976      -0.5049891363242343      -1.789545123023215
2.9694942046558133        1.2940654867933288       -1.3671686280885311      -0.5004120970963283      -1.9684141369787762
