% Model:              heat_case1.mph
% Version:            COMSOL 6.0.0.354
% Date:               Mar 28 2023, 19:49
% Dimension:          2
% Nodes:              983
% Expressions:        51
% Description:        因变量 u
% Length unit:        m
% X                       Y                        u (1) @ t=0              u (1) @ t=0.1            u (1) @ t=0.2            u (1) @ t=0.3            u (1) @ t=0.4            u (1) @ t=0.5            u (1) @ t=0.6            u (1) @ t=0.7            u (1) @ t=0.8            u (1) @ t=0.9            u (1) @ t=1              u (1) @ t=1.1            u (1) @ t=1.2            u (1) @ t=1.3            u (1) @ t=1.4            u (1) @ t=1.5            u (1) @ t=1.6            u (1) @ t=1.7            u (1) @ t=1.8            u (1) @ t=1.9            u (1) @ t=2              u (1) @ t=2.1            u (1) @ t=2.2            u (1) @ t=2.3            u (1) @ t=2.4            u (1) @ t=2.5            u (1) @ t=2.6            u (1) @ t=2.7            u (1) @ t=2.8            u (1) @ t=2.9            u (1) @ t=3              u (1) @ t=3.1            u (1) @ t=3.2            u (1) @ t=3.3            u (1) @ t=3.4            u (1) @ t=3.5            u (1) @ t=3.6            u (1) @ t=3.7            u (1) @ t=3.8            u (1) @ t=3.9            u (1) @ t=4              u (1) @ t=4.1            u (1) @ t=4.2            u (1) @ t=4.3            u (1) @ t=4.4            u (1) @ t=4.5            u (1) @ t=4.6            u (1) @ t=4.7            u (1) @ t=4.8            u (1) @ t=4.9            u (1) @ t=5
0.356196789330327         0.3710183098584865       0                        -0.004642770249004371    -0.007414862928214159    -0.009144792443785856    -0.00991250800525519     -0.009692506438729766    -0.008507383727922821    -0.006497869416601076    -0.003835218249462534    -8.142508554652149E-4    0.002284035941389985     0.005157748467212924     0.007531356717712712     0.009171273762553665     0.009908045528419644     0.009669162838069149     0.008490488719281554     0.0064861081251432265    0.0038387022249292825    8.204979769341152E-4     -0.002231750617070777    -0.005121350415164588    -0.007515945513600045    -0.009170234797240663    -0.009926170015867963    -0.009711923664807533    -0.00854521227201019     -0.00653853401538828     -0.0038924663107825145   -8.602900470409577E-4    0.002230341714228675     0.005105802405610452     0.007490570191780393     0.009139278876184353     0.009857333483576569     0.009620218048677865     0.00847808667713338      0.0065539873522225825    0.0039480157221420545    8.842039482052348E-4     -0.0022837645228421556   -0.005144707858013569    -0.0075045096437306      -0.009174844217970985    -0.009926503560640865    -0.009710211574604277    -0.00854603998906802     -0.006543615306371085    -0.003897353975051193    -8.697868531550006E-4    0.0022313826529853395
0.32775192331356906       0.3878273268743298       0                        -9.155045453838254E-4    -2.559760583488841E-5    0.0011835951954079352    0.002344021491191422     0.003303450073981884     0.0039517669923486735    0.004192354768146595     0.004029776489828518     0.00347617399482531      0.0025767874121958266    0.0014248488914176466    1.382560745331618E-4     -0.0011593854339656774   -0.0023475190512682025   -0.003307471045807944    -0.003939175335103465    -0.004181755848974415    -0.004015197691368711    -0.003449960799645966    -0.002523930957504932    -0.0013951632168635074   -1.2719516888122607E-4   0.0011573655340553354    0.0023295666573710967    0.003272407306893443     0.0038959105952656495    0.004141023801849701     0.003980361016767035     0.003425832807513187     0.0025238521796070094    0.001379333196849186     1.0272581674596736E-4    -0.0011795068195072963   -0.0023612057995908427   -0.0033120063136009813   -0.003923855821600763    -0.0041285450031938896   -0.003947649284489809    -0.003413821937958432    -0.0025525278563134127   -0.0014051400019673575   -1.2163262295864057E-4   0.0011552133605030141    0.002329958902396526     0.003273474089556482     0.0038950169418725815    0.004136770499447833     0.003975228827774538     0.0034203761526706475    0.0025235152642079785
0.298143959610443         0.40682101636528584      0                        0.004064919353499511     0.009865402283483109     0.015013557603037098     0.018758790469988847     0.020710946936091393     0.020642471465413245     0.01851557208380267      0.01457034215346136      0.009229706110187608     0.0029758039255784723    -0.0035687728425796567   -0.00975901877957207     -0.014992923450857969    -0.01876140866000757     -0.020689428816616232    -0.0205905469142792      -0.018475051328656792    -0.014540847292054496    -0.00917671179000744     -0.0029219158834287323   0.0035892340226107446    0.009764045369293614     0.014986659533130442     0.018743427350774586     0.020664333072012583     0.020562417527031192     0.01844997599569159      0.014531326482467313     0.009173460394480163     0.0029236977262256402    -0.0036057066979404604   -0.009787443520368089    -0.014997053180007902    -0.018725534326043226    -0.02063454221367987     -0.020537904667098286    -0.01844061301767055     -0.01452830290758801     -0.009177805358426537    -0.0029210326782123136   0.0035965414340965907    0.00976201596959786      0.014987596090216158     0.018744919408004056     0.020664522853603418     0.020561422252247556     0.018446852373432396     0.014525828372564331     0.009173379219434452     0.0029215893821762542
0.2690533388509571        0.4626156250399516       0                        0.015382399658886341     0.03239717848658724      0.046555078689623684     0.0562235712005515       0.06046603492323623      0.0587840892863638       0.05127095968099249      0.03870359676577694      0.022440990925918003     0.003961949049710521     -0.01490216118723976     -0.03230196258864957     -0.04654196206365659     -0.05622438833736126     -0.0603865441870658      -0.058642176165223776    -0.05116193835335787     -0.03863968374220627     -0.022326263963949808    -0.003904147307145485    0.01490251634323955      0.03229341129747008      0.04652596648317025      0.05620580624053901      0.0603829928245258       0.05864721781752608      0.05117143059925009      0.038686762868780804     0.022369731605238977     0.0039101396056409705    -0.01492084026697432     -0.03231519239664695     -0.04651024298272627     -0.05607606409129203     -0.06019645330248341     -0.058503940353540056    -0.05116830914210446     -0.038750143216213416    -0.022411424276818446    -0.003837860227817036    0.014948550854750999     0.03227448605889858      0.0465336826752512       0.056209837406101394     0.0603812175635225       0.05864598183380778      0.051170780468254094     0.038680339227352534     0.02238177109417758      0.0039039907071901285
0.29861562324790325       0.44389572050466247      0                        0.012857519742193924     0.02742144362890797      0.03964206522379174      0.04805439592774293      0.05183446540203351      0.05053862650290431      0.044226471033578456     0.03355632295282875      0.019681363470688662     0.003862234017207715     -0.012332751260363782    -0.027315060123096268    -0.039624856447607625    -0.048055001370271966    -0.05176737815672444     -0.050415621658003014    -0.04413200016477493     -0.033499438979893166    -0.019579135504921765    -0.0038032701565971845   0.012340156994964485     0.027310312700639463     0.03961138773389077      0.04803641606027532      0.051757834837200624     0.05041157140275441      0.04413204963799843      0.033532180962499096     0.01961106631896653      0.0038081094094374085    -0.01235770270582044     -0.027333658700577634    -0.03960239756430501     -0.04793228018611354     -0.05160728719974717     -0.05029584225855        -0.04412842929191379     -0.0335813693673287      -0.019643416916354184    -0.0037489047461980196   0.012378238036171938     0.027295042357428797     0.039617647675357796     0.048039541516031826     0.05175670396879734      0.050410426164954204     0.04413043392844143      0.033525884844055165     0.019620273334551398     0.0038025524619610894
0.23938008343767395       0.5186005202547664       0                        0.014988090034303224     0.031569850624050766     0.045344386292549166     0.05474268866332277      0.05885678211434935      0.05720341337765316      0.049875979316491736     0.03763188225850713      0.021794712917956913     0.003804754523460844     -0.014554864387462103    -0.031484139457536316    -0.045333711947278914    -0.054744233708973945    -0.05877983611420103     -0.057065831835679204    -0.04977006088761383     -0.0375697556116786      -0.021683337026393166    -0.0037489992980752874   0.014552597759409236     0.031475382265278525     0.045317416936008874     0.05472543450873319      0.05877680583788087      0.05707140279573083      0.049779857638430076     0.03761675233081165      0.021726461731312614     0.003755106224576966     -0.014571922249735686    -0.03149574115339693     -0.04530176522843276     -0.054599196746041585    -0.058594640629396184    -0.05693121239407529     -0.04977547038992486     -0.037676484389720176    -0.02176782141334554     -0.0036888081589927127   0.014596412085380107     0.03145709008275931      0.04532503947663886      0.054729917366735104     0.058774724327479315     0.057070069704542516     0.04977973581886644      0.037610328235156726     0.021738160103415786     0.003749599551610375
0.269239803450024         0.4998714410354585       0                        0.016338258885291283     0.03429588014807434      0.04921013490007597      0.059374952833659546     0.0638080745565871       0.06198855816647591      0.05402094271700102      0.04072743128370628      0.02354584184126034      0.004038848685784139     -0.015860557149644346    -0.03420180116052738     -0.04919754268193376     -0.05937543024869534     -0.06372354043303653     -0.06183901330642445     -0.053906143068134516    -0.040660624254703875    -0.023425935498189793    -0.003980802700006565    0.01585886316434922      0.03419224811134502      0.04918063579739728      0.05935671419943806      0.06372202253652841      0.061846950707171174     0.05391842021729317      0.0407125691906474       0.023473449570782633     0.0039871226346990815    -0.01587762546982693     -0.03421365402734184     -0.049162723583655234    -0.05921759899992197     -0.063522100409432       -0.061693675458030346    -0.05391608774528279     -0.0407815101861212      -0.023518155270173858    -0.003908968251017462    0.01590829302364813      0.034171777320138624     0.04918910140030327      0.05936101441779442      0.06371997470805475      0.06184566663243376      0.05391812015739422      0.04070604691593488      0.023486513410339114     0.003980719265063445
0.20929518596722754       0.5743360776247194       0                        0.007704737021839665     0.017001460177913232     0.024862099181906374     0.030341469855915192     0.032899751873598164     0.03223765258569816      0.02837217539668258      0.021714052782028617     0.012979802629122891     0.0029620584173554627    -0.007344054720368851    -0.01692590558338566     -0.02485135200108411     -0.030345465403323477    -0.032861160564661235    -0.032160038995220984    -0.02831154308737859     -0.02167506443217487     -0.012910235842019504    -0.002912055298346143    0.007349093816077922     0.016924575240488206     0.02484019657092647      0.030326613128129027     0.03284629659343552      0.03214708582823736      0.028301738568024124     0.02168882443845685      0.012925379253106925     0.0029158937048888085    -0.00736895596780738     -0.01694354140415269     -0.024839923883055032    -0.030271731622670214    -0.032763282312627866    -0.032081438339090794    -0.0282910577880485      -0.02170324777064912     -0.012944800014811837    -0.002901457521727588    0.007366091643968437     0.016917439167383346     0.024843514276189558     0.03033041706574782      0.03284484182574426      0.03214574758050626      0.028301095262852075     0.021682990514596042     0.012929444903965233     0.002913851310324215
0.23931612838115715       0.555893217670243        0                        0.010976073988244225     0.023599230091858412     0.03418070227905615      0.04147585505398061      0.04477264299106581      0.0436846278741286       0.03825974282164623      0.029065981449742585     0.017095276361187076     0.003435164737299178     -0.010559101857579153    -0.023514150873162       -0.03416860829064722     -0.04147855117335695     -0.04471662794866459     -0.04357921774471655     -0.038178153750120014    -0.02901600646212819     -0.017005889935157694    -0.003380798513555373    0.01056205839512802      0.02350995092754979      0.03415516036298788      0.041459269479558795     0.044706019323536565     0.04357314908180839      0.03817567840940462      0.029043437243688023     0.017032730307438747     0.003385559021045765     -0.010582077305465926    -0.02353037616413832     -0.03414870567190841     -0.04137308571293897     -0.0445793910194247      -0.04347474386553493     -0.038167723469576594    -0.029077637781958935    -0.017061745696864927    -0.003348249663483373    0.01059102615124734      0.023497971661895434     0.03416032522645456      0.04146329020463684      0.04470428150311226      0.043571821585356336     0.03817522903315528      0.029037278281137228     0.017040136567462432     0.003381902873309542
0.1790230930358054        0.6298406243507456       0                        -7.643132384679077E-4    -7.58847533347723E-5     7.820957554807579E-4     0.0016027010001811906    0.0022845176988538344    0.002749819489151347     0.0029308783141830824    0.002831398452442841     0.0024559348212374317    0.0018351909201818077    0.0010349165588375028    1.37912293960365E-4      -7.710352214380208E-4    -0.0016085453400192966   -0.0022900422737820573   -0.002742747532957381    -0.0029238164896235566   -0.002820470729711429    -0.0024369295768166092   -0.0017953218896996713   -0.0010210930621979764   -1.309238698497875E-4    7.666934257035389E-4     0.0015915770791584264    0.002263540474019353     0.0027106899792550643    0.002893514769605566     0.0027968186360955052    0.0024203532076237967    0.001796235342040805     0.001003115139067389     1.1463260504256067E-4    -7.8313832525489E-4      -0.0016178677073723693   -0.002294176896494128    -0.0027308985604859106   -0.0028776838038243103   -0.002762437554059218    -0.0024142302528319883   -0.0018365910874557692   -0.001033797830076473    -1.255581862374107E-4    7.650811726447176E-4     0.0015940607838105263    0.002263051443377704     0.0027095195250893826    0.0028921049904346995    0.002792194762412324     0.0024159020448728074    0.0017978431163490633
0.2090021546871574        0.6114247177909812       0                        0.0018703325072722988    0.005338170824390657     0.008483361083556224     0.010844676118735186     0.01217381658153553      0.012316934715026937     0.011227688444276325     0.009039352729015704     0.005982797157430011     0.002332837419744808     -0.0015448955690169615   -0.005266254691350517    -0.008471083081135538    -0.010850146216431432    -0.012165656291016335    -0.012286773111113336    -0.011203022475015671    -0.009018708725535089    -0.005946374829975232    -0.00228685572599379     0.001557258810059721     0.005271138077820175     0.008464420109672589     0.010831562564289196     0.012140894569898718     0.012258349609519882     0.011176909242368112     0.009004935128454935     0.005938417613441217     0.002288674388691294     -0.0015769110116014044   -0.005289576723594921    -0.008476764541630237    -0.010833906624196215    -0.01213773603105238     -0.012252825510919439    -0.011161671045435277    -0.008983886609885932    -0.005940181731867546    -0.0023144315072552786   0.0015531181710411056    0.005273061715956374     0.00846408352553652      0.010834499179153882     0.012140063065223168     0.012257106024480505     0.011175730013784963     0.008999754693727545     0.0059364337357389226    0.0022891716026393026
0.1490332711569989        0.6851658795832546       0                        -0.004843418769908032    -0.008635839708677597    -0.011483681435022907    -0.013182627225229166    -0.013592331695555614    -0.012662316708034234    -0.010488193073898108    -0.00727157903799404     -0.003366370279612375    8.686849143745605E-4     0.005018027790269387     0.008679256375331        0.01149312276608737      0.013177522678290254     0.013566172574996012     0.012632631263092197     0.010466860417262525     0.007265982695577093     0.0033557860875037602    -8.428020513003841E-4    -0.005002185747871489    -0.008669481478783337    -0.011492903683119213    -0.013189554934373524    -0.013592559501379622    -0.012667172108294792    -0.010500810071248074    -0.00730336805099669     -0.003384751873992954    8.41912600392859E-4      0.004989631645683987     0.00865805814689938      0.011471648269651078     0.013128427425704714     0.013511707363255165     0.012608259405780543     0.010515182607971617     0.007353906342215606     0.003402524061624349     -8.995181896109466E-4    -0.005026648916268447    -0.008659133139613617    -0.011496568586067554    -0.013188411750947834    -0.013592392079084912    -0.012667974622622183    -0.010502408425721395    -0.007306305773694975    -0.0033924626419995214   8.448842153683996E-4
0.17871538116952157       0.6669013929294307       0                        -0.004505892328190922    -0.007715468523811914    -0.010039533710927568    -0.01134921694668659     -0.01154447204450093     -0.010599551634408072    -0.00861682010342747     -0.0057748735885221995   -0.0023880324447715286   0.001231632863140399     0.00473017058030377      0.007769596821752695     0.010050826376441226     0.0113432264900805       0.01151971885080981      0.010574908818329837     0.0085996038170969       0.005772607546475771     0.0023832735365142306    -0.0011986781362955145   -0.004712613874269394    -0.007759233176881844    -0.010051641136998897    -0.011358052205990675    -0.011549880111616112    -0.010613720201747662    -0.008637405160975891    -0.005811951934188492    -0.00241337353029823     0.0011980841989924584    0.004696999907061639     0.007744934414679502     0.010028648188798908     0.011297103657114962     0.011470139058040006     0.010556220146865412     0.008654359646851644     0.005865553834604228     0.0024303635058576085    -0.0012600213275386551   -0.004737725184219916    -0.007748471466437976    -0.01005552689538998     -0.011356491816994873    -0.011549875943261444    -0.01061467308723711     -0.008639048596654576    -0.005815579695314867    -0.0024212752828027683   0.0012011158366049136
0.11827316103099145       0.7405473512436143       0                        -0.0030232821319421993   -0.005582498447027774    -0.007547151027326887    -0.008761264509943899    -0.009120801067203652    -0.008582496208102046    -0.007198893905742298    -0.005101333200115475    -0.002519463887640237    3.100228465371565E-4     0.0031086631187082765    0.005604243275051661     0.007552507653680102     0.008759296538774332     0.009105094656129272     0.008562542576339427     0.007184151048634444     0.005096158982170379     0.0025100006232527216    -2.989330608568111E-4    -0.0030996444710741753   -0.005598565241351162    -0.0075516031231417135   -0.0087645169302858      -0.00911823661820159     -0.008580343780066628    -0.007202034465863525    -0.0051171605856443645   -0.002526436002606467    2.9808933962771974E-4    0.0030944998290031657    0.005593484030440208     0.007540048107493876     0.008728709205770449     0.009070388610250236     0.008544897921421686     0.007208138949505261     0.005144110713939449     0.0025376813097895395    -3.275448474288457E-4    -0.0031130676305766995   -0.005592965822625594    -0.007553447400160062    -0.008764230493287043    -0.009117999449335645    -0.008580712024429909    -0.007203054929096204    -0.005118450678393539    -0.0025308203717521014   2.9968329433585893E-4
0.14871901877324978       0.7212935936909813       0                        -0.004423086176467676    -0.008129665055579575    -0.010970737704035673    -0.012720924185200254    -0.013230089531302556    -0.012436671858447683    -0.010418796991264743    -0.007367300652361458    -0.0036166346415662004   4.893093689225157E-4     0.004546672172422024     0.008160986437082475     0.010978273443352173     0.012717549559826855     0.013206714484503002     0.012407623090028757     0.01039746957709198      0.007360023948860143     0.0036031934922068423    -4.722396384625969E-4    -0.0045337232886126155   -0.008152875199804703    -0.010977127011437588    -0.012725598936967534    -0.013226652987509498    -0.012434341653537401    -0.010424066406341324    -0.007391142804466886    -0.0036276102022679674   4.7110766884539743E-4    0.00452555084242632      0.008145041494521261     0.01096002916062089      0.012672839956669445     0.013156086691868971     0.012382409797579598     0.010434221858702073     0.007431888750773801     0.0036433842511552103    -5.169829415686092E-4    -0.004554173468760228    -0.008144191245717759    -0.010980227376050757    -0.012725089317674977    -0.013226377255138576    -0.012434859866894394    -0.010425368865788043    -0.007393003524203748    -0.0036340290007463717   4.7353229104615726E-4
0.060663765533256614      0.8152705605818057       0                        -1.7049008487253386E-4   -2.7880043218207615E-4   -3.440535895401765E-4    -3.7208564921031954E-4   -3.628775291432442E-4    -3.176061640704783E-4    -2.4139051042009225E-4   -1.4099974322248342E-4   -2.7324509217702728E-5   8.902635070790172E-5     1.9658336544696765E-4    2.8496298714808635E-4    3.456432030649207E-4     3.7240157046985805E-4    3.624795405870273E-4     3.1716128799857843E-4    2.4097924684580952E-4    1.4113481113497975E-4    2.76850147319833E-5      -8.705831049863709E-5    -1.9489431547683417E-4   -2.839522397994918E-4    -3.4559038831391916E-4   -3.7309726651591136E-4   -3.6378698590207233E-4   -3.191341908869551E-4    -2.4320924802547853E-4   -1.43121000002026E-4     -2.9006038363004325E-5   8.692295586868708E-5     1.9438429935188323E-4    2.831839097412252E-4     3.4429165778720815E-4    3.7047216478366545E-4    3.606181072813904E-4     3.1642196211240217E-4    2.426741158094482E-4     1.4451160530684864E-4    3.0824445434910495E-5    -8.672090578982828E-5    -1.9503082569111025E-4   -2.840387084661374E-4    -3.452467211564781E-4    -3.7311191012464343E-4   -3.6372021443461904E-4   -3.1923310862463347E-4   -2.43555161956507E-4     -1.4346508904192675E-4   -2.9445551522397478E-5   8.69430083540719E-5
0.11851467252752845       0.7775987602140542       0                        -0.0014761436222219487   -0.002700972441772692    -0.0036254763522953364   -0.004186815259476275    -0.00433895258227436     -0.004063639638642672    -0.003388378743261296    -0.0023768902336838405   -0.0011397948756113818   2.0933898781990608E-4    0.0015376887889181807    0.0027160964073464767    0.003629354518714186     0.004186331970894759     0.004331762927061152     0.004054506991116626     0.0033815304671466345    0.0023746931902021468    0.0011358709665829825    -2.028912689307681E-4    -0.0015321754684925733   -0.002712713860536145    -0.0036288518339460574   -0.004189116922539294    -0.004338585661158683    -0.004063968211303836    -0.003391278098992163    -0.002385660486274582    -0.0011442631582371102   2.0236400900359658E-4    0.0015296161990715005    0.0027098442916446666    0.0036226802405919752    0.00417117706709924      0.004314863247862201     0.004046053507453785     0.0033933722515820373    0.002398490017254839     0.0011507390677825819    -2.148968852909626E-4    -0.001538126689867945    -0.002710325670418117    -0.00362938399929994     -0.004189050070279678    -0.0043384211279034884   -0.004064197919903249    -0.003392010224305937    -0.0023864729099513497   -0.0011465386924056483   2.0305795409986775E-4
0.09034641626645683       0.7964527603505824       0                        -7.571053897152862E-4    -0.0013647252815669594   -0.001812638146993524    -0.0020771484580501824   -0.002138077710974948    -0.0019881779115146366   -0.001642789094398939    -0.0011342532008893676   -5.18112989878625E-4     1.4895579976640795E-4    8.012617130317663E-4     0.0013754221586917616    0.0018153916418302395    0.0020771644488892667    0.002134691830364287     0.001983891175046586     0.0016395184151232055    0.0011333728872603588    5.16625185732848E-4      -1.4486969119112715E-4   -7.977291707696593E-4    -0.0013732684870006243   -0.0018151317487170723   -0.002078826933115606    -0.002138507907445544    -0.001989300562259004    -0.0016452324839001475   -0.0011394572509807084   -5.21145745979829E-4     1.4454691222246183E-4    7.962969857665961E-4     0.0013715230993909787    0.0018115852460311133    0.0020692727014785125    0.0021260789927976327    0.001979688824177789     0.0016457434588947283    0.0011459280126496477    5.252072928358634E-4     -1.497702010355441E-4    -8.003835999899881E-4    -0.001372304785666735    -0.001815118235745675    -0.002078809745132999    -0.0021383888672444474   -0.0019894678542403663   -0.0016457898953518482   -0.001140042792747732    -5.224309035568195E-4    1.4485982333132475E-4
0.06403189644388574       0.8550810863308955       0                        4.3703610934654746E-4    8.65573961420919E-4      0.0012205226411058656    0.001458291951706821     0.001555190908331536     0.0014995195907919878    0.0012956040138044037    9.635862490511372E-4     5.398907195691723E-4     6.308519473296731E-5     -4.198861947679651E-4    -8.619018634653434E-4    -0.0012195609654264991   -0.0014575127155262155   -0.001552316265657589    -0.001495656078125782    -0.001292835120331675    -9.62176058805017E-4     -5.37174011017657E-4     -6.261935653468776E-5    4.2016157009510795E-4    8.620176999986394E-4     0.0012193951001162869    0.0014576138784072824    0.0015532776554268832    0.0014967277420558196    0.0012936088374426644    9.6401139680102E-4       5.389339077141804E-4     6.264717443185153E-5     -4.198930955396449E-4    -8.620380231834682E-4    -0.0012186711598849403   -0.0014533615729026318   -0.0015471295168296934   -0.0014926292699816708   -0.0012955015147327123   -9.678200044717877E-4    -5.389931330146841E-4    -5.628548863826625E-5    4.22841706849072E-4      8.60730080519276E-4      0.0012202211165457516    0.0014575469280820566    0.0015533026717165683    0.0014966731723190534    0.0012933928201952856    9.638151384756673E-4     5.39292094971969E-4      6.233936505856316E-5
0.9257836240051815        0.055868200507883437     0                        8.728087783536374E-4     0.00173923716808495      0.002450055732158771     0.0029245457399052657    0.003116262451747054     0.0030021689711185267    0.0025911907114960653    0.0019240363644937137    0.0010736724419392592    1.175666809848931E-4     -8.499848643203036E-4    -0.0017345000983462042   -0.0024493276921791103   -0.002923861654177596    -0.003111215455368126    -0.0029948226826649097   -0.0025857586084806817   -0.0019212649517608182   -0.0010684166641727747   -1.1672681297066963E-4   8.503691304466086E-4     0.0017340163258226353    0.00244901472154101      0.0029241215349613517    0.0031126810393704353    0.002996991933337735     0.002588019021040328     0.0019251065941880109    0.001071863223183748     1.169542543546733E-4     -8.496017992719937E-4    -0.0017344140746847617   -0.002447306034564445    -0.002915418138696888    -0.0031006909983576705   -0.002988396487253815    -0.002590221521139594    -0.0019319548517569734   -0.0010730599540001425   -1.0655013690999002E-4   8.547693183276367E-4     0.001732045814640261     0.002449998209186274     0.002924014191282399     0.0031128730562148955    0.002996948215146849     0.0025875010731075472    0.0019248201755343974    0.0010726305927600368    1.1628639675464017E-4
0.8894363066340539        0.05864041917819935      0                        0.0013909081477391809    0.0027683126593610803    0.0038975832518398103    0.004650758604880824     0.004954208029390194     0.00477147108461555      0.004116899720102818     0.0030553039364793616    0.0017027891921890476    1.825779853210117E-4     -0.0013554038912962918   -0.002760978466661344    -0.0038964516829159963   -0.004649656030341014    -0.004946168129999716    -0.004759791219758016    -0.004108267365068161    -0.0030509178957211524   -0.0016944770291682976   -1.8133866837436528E-4   0.0013559579456223325    0.002760183076906494     0.003895956781408957     0.004650104622503873     0.004948561515267842     0.004763317405284792     0.004111932134594661     0.003057082672557592     0.0016999889585398726    1.8169410643283958E-4    -0.0013547075406064788   -0.0027607724186258513   -0.003893198425049861    -0.00463619971478721     -0.004929414256205868    -0.004749581615503322    -0.004115431739974585    -0.0030680251117311285   -0.001701961958527225    -1.65176112380179E-4     0.0013629508429907325    0.002757057998841558     0.003897509176309575     0.004649931990108931     0.00494885867528886      0.004763252867416796     0.004111131218343261     0.0030566482299753243    0.0017012277019720341    1.8063459379077525E-4
0.8332279137430733        0.0879071678165696       0                        0.0027235373809809484    0.00544915915615793      0.007693747682953784     0.00919762601303638      0.009812648723917914     0.009464921470745182     0.008180980991763275     0.006088362026679389     0.0034159286049903763    4.0705240356939376E-4    -0.0026414929988641807   -0.005431957572352492    -0.0076909638351277815   -0.009195460782113113    -0.009796809575345315    -0.00944167121482258     -0.008163801457029522    -0.006079488187728514    -0.003399088232906224    -4.0370717869753166E-4   0.002643493935625647     0.005430606613206198     0.007690054232357287     0.009196140277958237     0.00980089244541057      0.009447875004638813     0.008170387706626946     0.006090988838901472     0.0034095082544816743    4.0438397244344106E-4    -0.0026410025139181376   -0.005432295711468984    -0.007685013294132695    -0.00916923747046374     -0.009763879283221269    -0.00942133699669496     -0.008177262526939398    -0.006112318764583162    -0.0034130007386292565   -3.715167616257651E-4    0.0026572689025518154    0.005424472360303281     0.007693103656466659     0.009195751551004225     0.00980158472591046      0.00944773381092111      0.008168570156576517     0.006090021195788181     0.0034118349878607267    4.022100562066229E-4
0.8708089325240871        0.08715428682679127      0                        0.002028589459016849     0.004072035892291402     0.005758014039093818     0.006890217868578324     0.007356741970541591     0.007101529033577928     0.006143797968502458     0.004578808668133052     0.002577718013370116     3.227230249191225E-4     -0.0019637382934590795   -0.004058318452630854    -0.005755807808701719    -0.006888649601039894    -0.007344931174194157    -0.007084092626486777    -0.006130900079765102    -0.00457207624051803     -0.0025649239366040658   -3.198339848884681E-4    0.00196548644775676      0.004057403604595048     0.005755120410208898     0.006889025178050688     0.007347731842825069     0.007088430180443747     0.006135555971699285     0.004580456893419662     0.002572588703805541     3.2035935421398284E-4    -0.001963719974902566    -0.004058850647552099    -0.0057515095586377135   -0.006869129957984479    -0.007320335443944212    -0.007068813257625143    -0.006140694425078619    -0.004596227960568363    -0.002574961302199166    -2.956759953251394E-4    0.001975802105528932     0.0040527916290607445    0.005757435032658506     0.006888738343981029     0.007348283758076516     0.007088307565223288     0.006134105680641016     0.004579657023295471     0.002574263392271709     3.187181312964477E-4
0.8140765130498088        0.11726224352665221      0                        0.0028306018588553886    0.005750335721852314     0.008182291963725457     0.009831297466507842     0.010531756828018156     0.010199490444148392     0.008857672415908248     0.006640674287043603     0.0037909801158812436    5.678096128680916E-4     -0.0027108246044027138   -0.005724497832156754    -0.008177899856201777    -0.00982910264045164     -0.01051504197966559     -0.010174281579428556    -0.008839029124518545    -0.00663059824018096     -0.00377175985367977     -5.615768093767715E-4    0.0027153808867356574    0.005723746763402413     0.008177067831817266     0.009829127590111326     0.010517538111920783     0.010178674286546669     0.008844104131965765     0.006640972098918864     0.0037816274901418382    5.622871579013482E-4     -0.0027128881557967146   -0.0057270111609306965   -0.008172886860436763    -0.009802134732729123    -0.010480411271976473    -0.01015217674690268     -0.008851435510656041    -0.006662766670023203    -0.0037839030623586707   -5.263711808487236E-4    0.002730070885541076     0.005717204654535845     0.008180386095747548     0.009828615003336481     0.010518570812599866     0.010178456305828892     0.008841475393107095     0.0066395425342399145    0.0037837078979163943    5.597670066984308E-4
0.7578692492634919        0.1471225253128485       0                        0.0026851304893918677    0.005619617439505869     0.008120966083476228     0.009855240821586416     0.01064182360856013      0.010386112853449625     0.009101047905052216     0.00691747765756564      0.004074367224398662     8.297414330079273E-4     -0.0024961457155010746   -0.005577897020358773    -0.008113338785204885    -0.009853008328152014    -0.010625281003134304    -0.010359986612768414    -0.009081768711766506    -0.006906250295293892    -0.004052746989985981    -8.184209158230848E-4    0.0025058994554416816    0.005578572265256913     0.008112933176646226     0.009851884765602621     0.01062422406833436      0.010360072471838523     0.009083042808104007     0.006912791224666493     0.004060068180809084     8.190123354676983E-4     -0.0025033310976998314   -0.005584750185743005    -0.0081110976536097      -0.009828127044096415    -0.010591673979297883    -0.010337160640300392    -0.009090723146630038    -0.006933268450955105    -0.004059440719030285    -7.805178794470417E-4    0.002520810150353109     0.005571993378370728     0.008116379392692148     0.009851068545987775     0.010625882551507105     0.01035975108795902      0.009078994511120994     0.0069106537472363285    0.004061401291647035     8.160099699989031E-4
